Cycle: 303	0.21042	0.9884	0.9930	0.78392	0.6421	0.6267
Cycle: 304	0.21053	0.9884	0.9929	0.78427	0.6417	0.6264
Cycle: 305	0.21033	0.9884	0.9929	0.78426	0.6417	0.6264
Cycle: 306	0.21039	0.9884	0.9927	0.78379	0.6423	0.6264
Cycle: 307	0.21033	0.9884	0.9927	0.78255	0.6438	0.6270
Cycle: 308	0.21029	0.9884	0.9928	0.78237	0.6440	0.6272
Cycle: 309	0.21055	0.9884	0.9925	0.78250	0.6439	0.6257
Cycle: 310	0.21058	0.9884	0.9926	0.78268	0.6437	0.6270
Cycle: 311	0.21039	0.9885	0.9928	0.78292	0.6434	0.6262
Cycle: 312	0.21053	0.9885	0.9928	0.78306	0.6433	0.6275
Cycle: 313	0.21033	0.9885	0.9926	0.78313	0.6432	0.6253
Cycle: 314	0.21021	0.9885	0.9932	0.78254	0.6439	0.6240
Cycle: 315	0.21049	0.9884	0.9932	0.78263	0.6437	0.6262
Cycle: 316	0.21030	0.9884	0.9934	0.78305	0.6432	0.6242
Cycle: 317	0.21028	0.9885	0.9933	0.78298	0.6433	0.6246
Cycle: 318	0.21008	0.9885	0.9933	0.78274	0.6436	0.6250
Cycle: 319	0.21015	0.9885	0.9934	0.78258	0.6437	0.6250
Cycle: 320	0.21005	0.9885	0.9933	0.78330	0.6429	0.6247
Cycle: 321	0.20997	0.9884	0.9931	0.78318	0.6431	0.6247
Cycle: 322	0.20983	0.9885	0.9933	0.78273	0.6436	0.6272
Cycle: 323	0.20993	0.9884	0.9933	0.78272	0.6436	0.6266
Cycle: 324	0.20988	0.9884	0.9933	0.78311	0.6431	0.6266
Cycle: 325	0.20983	0.9884	0.9933	0.78426	0.6418	0.6244
Cycle: 326	0.21010	0.9885	0.9933	0.78428	0.6417	0.6244
Cycle: 327	0.20987	0.9885	0.9935	0.78483	0.6411	0.6253
Cycle: 328	0.20971	0.9885	0.9933	0.78545	0.6403	0.6242
Cycle: 329	0.20953	0.9885	0.9935	0.78550	0.6403	0.6242
Cycle: 330	0.20952	0.9885	0.9935	0.78515	0.6407	0.6248
Cycle: 331	0.20970	0.9885	0.9934	0.78489	0.6410	0.6253
Cycle: 332	0.20964	0.9885	0.9934	0.78520	0.6406	0.6232
Cycle: 333	0.20960	0.9885	0.9934	0.78507	0.6408	0.6239
Cycle: 334	0.20966	0.9885	0.9934	0.78519	0.6406	0.6252
Cycle: 335	0.20979	0.9885	0.9934	0.78519	0.6406	0.6236
Cycle: 336	0.20956	0.9885	0.9934	0.78509	0.6408	0.6267
Cycle: 337	0.20959	0.9885	0.9933	0.78436	0.6416	0.6276
Cycle: 338	0.20958	0.9885	0.9933	0.78538	0.6404	0.6257
Cycle: 339	0.20959	0.9885	0.9933	0.78639	0.6392	0.6245
Cycle: 340	0.20949	0.9885	0.9933	0.78698	0.6385	0.6239
Cycle: 341	0.20938	0.9885	0.9932	0.78703	0.6384	0.6235
Cycle: 342	0.20945	0.9885	0.9932	0.78706	0.6384	0.6277
Cycle: 343	0.20949	0.9886	0.9932	0.78772	0.6377	0.6264
Cycle: 344	0.20939	0.9886	0.9932	0.78737	0.6381	0.6254
Cycle: 345	0.20932	0.9885	0.9932	0.78756	0.6378	0.6272
Cycle: 346	0.20941	0.9885	0.9932	0.78751	0.6379	0.6284
Cycle: 347	0.20955	0.9886	0.9932	0.78764	0.6377	0.6266
Cycle: 348	0.20959	0.9886	0.9933	0.78765	0.6377	0.6256
Cycle: 349	0.20964	0.9886	0.9932	0.78810	0.6372	0.6235
Cycle: 350	0.20948	0.9886	0.9932	0.78788	0.6374	0.6257
Cycle: 351	0.20947	0.9886	0.9932	0.78800	0.6373	0.6255
Cycle: 352	0.20950	0.9886	0.9932	0.78819	0.6371	0.6261
Cycle: 353	0.20943	0.9886	0.9932	0.78823	0.6370	0.6265
Cycle: 354	0.20932	0.9886	0.9932	0.78783	0.6375	0.6272
Cycle: 355	0.20932	0.9886	0.9932	0.78794	0.6373	0.6247
Cycle: 356	0.20921	0.9886	0.9932	0.78772	0.6376	0.6245
Cycle: 357	0.20925	0.9886	0.9930	0.78780	0.6375	0.6231
Cycle: 358	0.20917	0.9886	0.9930	0.78802	0.6372	0.6219
Cycle: 359	0.20908	0.9886	0.9929	0.78832	0.6369	0.6219
Cycle: 360	0.20899	0.9886	0.9930	0.78873	0.6364	0.6231
Cycle: 361	0.20880	0.9886	0.9930	0.78907	0.6360	0.6230
Cycle: 362	0.20888	0.9886	0.9933	0.78889	0.6362	0.6208
Cycle: 363	0.20879	0.9886	0.9933	0.78841	0.6368	0.6223
Cycle: 364	0.20867	0.9886	0.9932	0.78809	0.6371	0.6233
Cycle: 365	0.20876	0.9886	0.9932	0.78734	0.6380	0.6216
Cycle: 366	0.20874	0.9886	0.9932	0.78722	0.6382	0.6245
Cycle: 367	0.20874	0.9886	0.9932	0.78729	0.6381	0.6233
Cycle: 368	0.20886	0.9886	0.9932	0.78686	0.6386	0.6280
